beneficiary_id,full_name,father_or_husband_name,gender,date_of_birth,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean,status_clean,date_of_birth_clean,dob_parse_failed,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing,is_duplicate_row,data_quality_flags
BEN-000011,Elizabeth Perez,Derek Clark,Female,1997-02-02,76961-5626595-9,0301-5781857,Married,6,20000.0,5046 Karen Plaza,Gwadar,Balochistan,PK8826907954611244,Flood Relief Assistance,2024-06-03,NGO Referral,Suspended,Female,Suspended,1997-02-02,False,2024-06-03,False,20000.0,False,False,False,False,
BEN-000012,Johnathan Sanchez,Nathan Huff,Male,1963-04-15,97313-7048554-9,0301-2890321,Married,5,0.0,597 Brendan Station,Larkana,Sindh,PK5318146460485650,Cash Transfer Program,2024-01-17,Online Portal,Active,Male,Active,1963-04-15,False,2024-01-17,False,0.0,False,False,False,False,
BEN-000013,Douglas Hicks,Joshua Carson,Male,2008-01-23,56407-9891024-1,0345-2687979,Married,8,8000.0,236 Kevin Manor Apt. 851,Abbottabad,Khyber Pakhtunkhwa,PK6929134799062617,Cash Transfer Program,2021-05-18,NGO Referral,Inactive,Male,Inactive,2008-01-23,False,2021-05-18,False,8000.0,False,False,False,False,
BEN-000014,Erin Parker,Joel Ramirez,F,1981-03-09,94891-7695921-3,0301-1980588,Divorced,2,5000.0,4798 Amanda Walk Apt. 547,Gwadar,Balochistan,PK8055481206282570,Disability Support Program,2020-01-09,NGO Referral,Inactive,Female,Inactive,1981-03-09,False,2020-01-09,False,5000.0,False,False,False,False,
BEN-000015,Danielle Griffith MD  ,James Rogers,Female,2002-06-13,26932-5389515-4,0320-2675964,Married,9,25000.0,3629 Michelle Trail Apt. 643,Gwadar  ,Balochistan,PK4981418414325314,Disability Support Program,2021-11-07,Mobile Registration Van,Active,Female,Active,2002-06-13,False,2021-11-07,False,25000.0,False,False,False,False,
BEN-000016,Jasmine Mckinney,Richard Benitez,F,2001-05-29,34938-4169614-9,0320-2745884,Married,3,20000.0,5672 Bird Avenue Suite 462,Hyderabad,Sindh,PK5870606539858620,Elderly Pension Program,2023-02-03,NGO Referral,Suspended,Female,Suspended,2001-05-29,False,2023-02-03,False,20000.0,False,False,False,False,
BEN-000017,Carla Pitts,Manuel Washington,F,2003-01-26,80678-3180691-7,0310-7037987,Single,7,12000.0,95753 Kathleen Neck Apt. 246,Quetta,Balochistan,PK3663048981969838,Widow & Orphan Support Program,2020-07-02,Mobile Registration Van,Active,Female,Active,2003-01-26,False,2020-07-02,False,12000.0,False,False,False,False,
BEN-000018,Victoria Larson,Travis Walters,Female,1967-09-27,86168-8874490-8,0320-0962022,Widowed,4,5000.0,639 Perez Ridges Apt. 028,faisalabad,Punjab,PK3398931198015545,Disability Support Program,2024-01-11,In-Person Center,Suspended,Female,Suspended,1967-09-27,False,2024-01-11,False,5000.0,False,False,False,False,
BEN-000019,Stacy Mooney,Cody Garza,Female,1947-01-30,73600-6201994-1,0310-2732015,Married,1,12000.0,279 Bass Prairie Suite 646,Quetta,Balochistan,PK3309544403116254,Widow & Orphan Support Program,2025-02-24,Mobile Registration Van,Active,Female,Active,1947-01-30,False,2025-02-24,False,12000.0,False,False,False,False,
BEN-000020,Christopher Sanchez,Andrew Carpenter,Male,2001-01-07,61946-3400447-0,0320-2533611,Widowed,5,20000.0,3232 Tanya Shore,Larkana,Sindh,PK1928685429428949,Flood Relief Assistance,2022-08-22,Online Portal,Suspended,Male,Suspended,2001-01-07,False,2022-08-22,False,20000.0,False,False,False,False,
BEN-000021,  Sheryl Kelly,David Cook,female,1968-05-12,88580-7764072-4,0333-6471251,Widowed,5,20000.0,19512 Williamson Green Apt. 031,Mardan,Khyber Pakhtunkhwa,PK3683676925807705,Widow & Orphan Support Program,2019-04-02,In-Person Center,active,Female,Active,1968-05-12,False,2019-04-02,False,20000.0,False,False,False,False,
BEN-000022,Frank Jones,Alan Larsen,Male,31/08/1980,85129-7464074-8,,Widowed,4,8000.0,542 Molina Curve,Sibi,Balochistan,PK1295214282569015,Widow & Orphan Support Program,2019-01-30,In-Person Center,Inactive,Male,Inactive,1980-08-31,False,2019-01-30,False,8000.0,False,True,False,False,phone_missing
BEN-000023,Caleb Bell,Travis Hall,Male,1993-03-12,97961-5722029-6,0301-1339565,Married,9,0.0,173 Tiffany Circle Suite 535,  Sukkur,Sindh,PK3277111441386586,Elderly Pension Program,2019-06-16,Online Portal,Suspended,Male,Suspended,1993-03-12,False,2019-06-16,False,0.0,False,False,False,True,is_duplicate_row
BEN-000024,Wesley Lopez  ,Thomas Gonzalez,Male,20/12/1960,28315-1864861-6,0300-5231044,Married,4,20000.0,930 Breanna Club,Karachi,Sindh,PK8712551165658746,Disability Support Program,2021-03-30,In-Person Center,Actve,Male,Active,1960-12-20,False,2021-03-30,False,20000.0,False,False,False,False,
BEN-000025,Katherine Wilkinson,David Horne,Female,1992-08-20,28183-8102957-4,0345-7119090,Divorced,1,15000.0,056 Charles Viaduct Suite 601,Gujranwala,Punjab,PK3886899314892171,Elderly Pension Program,2021-05-30,In-Person Center,suspended,Female,Suspended,1992-08-20,False,2021-05-30,False,15000.0,False,False,False,False,
BEN-000026,Deanna Rodriguez,William Sanchez,Female,1970-06-13,99366-1127728-4,,Married,9,-5000.0,831 Ray Ridge,Mardan,Khyber Pakhtunkhwa,PK3413341879241151,Disability Support Program,2024-02-23,NGO Referral,Active,Female,Active,1970-06-13,False,2024-02-23,False,,True,True,False,False,"income_flag, phone_missing"
BEN-000027,William Griffin,John Smith,Male,15/01/1978,13754-0498104-1,0300-6602117,Divorced,5,5000.0,64500 Davis Well,Sibi,Balochistan,PK9273163400685498,Flood Relief Assistance,2024-02-06,Mobile Registration Van,Inactive,Male,Inactive,1978-01-15,False,2024-02-06,False,5000.0,False,False,False,False,
BEN-000028,Kristy Campbell,Daniel Price,Female,2005-05-06,49440-8382418-3,0310-6941335,Married,6,0.0,,Faisalabad,Punjab,PK3722055356157704,Flood Relief Assistance,2023-05-11,NGO Referral,Active,Female,Active,2005-05-06,False,2023-05-11,False,0.0,False,False,True,False,address_missing
BEN-000029,Daniel Hodges,Calvin Wiggins,Male,2004-03-01,19858-0462420-4,0345-6687024,Married,2,8000.0,643 Lawrence Ranch,Hyderabad,Sindh,PK4795759186783071,Elderly Pension Program,2019-06-07,Online Portal,Active,Male,Active,2004-03-01,False,2019-06-07,False,8000.0,False,False,False,False,
BEN-000030,Shane Mcdowell,Shawn Gonzalez,Male,1988-07-25,29465-7321322-9,0302-1259563,Single,4,0.0,250 Joshua Street Suite 292,Gwadar,Balochistan,PK1287372365640064,Widow & Orphan Support Program,2024-06-09,NGO Referral,Active,Male,Active,1988-07-25,False,2024-06-09,False,0.0,False,False,False,False,
BEN-000031,Julie Fletcher,Aaron Lewis,Female,1989-04-20,67750-2090778-8,0303-0846983,Single,4,12000.0,34371 Chambers Haven,Sibi,Balochistan,PK8826698886151895,Disability Support Program,2025-07-20,Mobile Registration Van,Suspended,Female,Suspended,1989-04-20,False,2025-07-20,False,12000.0,False,False,False,True,is_duplicate_row
BEN-000032,April Blanchard,Joshua Mccoy,Female,1945-09-18,06406-3237361-8,0301-0914014,Divorced,3,25000.0,024 Roberts Rue,Quetta,Balochistan,PK1084817514379304,Widow & Orphan Support Program,2020-10-30,NGO Referral,Active,Female,Active,1945-09-18,False,2020-10-30,False,25000.0,False,False,False,False,
BEN-000033,Jeffrey Rogers,Ricky Stevenson,Male,1995-12-31,96818-3339085-6,0303-1152397,Widowed,3,15000.0,777 Alexandra Fields Suite 193,Sibi,Balochistan,PK7292051536541398,Widow & Orphan Support Program,2021-01-21,Mobile Registration Van,Active,Male,Active,1995-12-31,False,2021-01-21,False,15000.0,False,False,False,False,
BEN-000034,Kelsey Chavez,David Jennings,Female,11/06/1953,97782-7824637-0,0310-0293778,Divorced,3,8000.0,224 Knight Burgs Apt. 180,Abbottabad,Khyber Pakhtunkhwa,PK6323821037026354,Flood Relief Assistance,2020-09-24,Mobile Registration Van,Active,Female,Active,1953-06-11,False,2020-09-24,False,8000.0,False,False,False,False,
BEN-000035,  Caleb Gomez,Philip Jones,Male,1984-05-22,54390-6727254-8,0303-8448856,Single,8,20000.0,304 Brandon Courts Suite 150,Karachi,Sindh,PK6820541775892881,Cash Transfer Program,2021-01-27,Online Portal,Active,Male,Active,1984-05-22,False,2021-01-27,False,20000.0,False,False,False,False,
BEN-000036,theresa schneider,David Wang,Female,1981-09-27,61982-7850490-6,0345-7076879,Widowed,7,20000.0,0487 Bauer Rest,Hyderabad,Sindh,PK4548551952654003,Cash Transfer Program,2022-10-10,Mobile Registration Van,Inactive,Female,Inactive,1981-09-27,False,2022-10-10,False,20000.0,False,False,False,False,
BEN-000037,Taylor Parsons,Stephen Perez,Male,1985-05-28,40952-0873572-2,0333-6181860,Single,8,,38929 Ramos Port Suite 130,Sibi,Balochistan,PK2214153546685082,Widow & Orphan Support Program,2023-04-22,Mobile Registration Van,Active,Male,Active,1985-05-28,False,2023-04-22,False,,True,False,False,False,income_flag
BEN-000038,ross rodriguez,Jay Hobbs,Male,1962-02-17,54109-9231642-0,0303-8475013,Single,8,0.0,144 Aaron Estates,Larkana,Sindh,PK5661949384545163,Flood Relief Assistance,2020-01-17,NGO Referral,Inactive,Male,Inactive,1962-02-17,False,2020-01-17,False,0.0,False,False,False,False,
BEN-000039,Ashley Medina,Thomas Castillo,FEMALE,1944-12-10,54553-1678441-8,0303-3989162,Married,4,12000.0,0547 Troy Stravenue Suite 986,Sukkur,Sindh,PK0738692254001318,Widow & Orphan Support Program,2019-11-07,Mobile Registration Van,Active,Female,Active,1944-12-10,False,2019-11-07,False,12000.0,False,False,False,False,
BEN-000040,Colin Munoz,Mario Hudson,Male,1987-11-10,93155-2680357-4,0333-3288770,Widowed,8,5000.0,1152 Edward Neck Suite 514,Abbottabad,Khyber Pakhtunkhwa,PK8545961196299958,Cash Transfer Program,2022-03-09,NGO Referral,Active,Male,Active,1987-11-10,False,2022-03-09,False,5000.0,False,False,False,False,
BEN-000041,Matthew  Park,Ryan Smith,Male,1940-10-16,12405-4316186-0,0302-7924927,Married,1,8000.0,,  Hyderabad,Sindh,PK1476103243696378,Cash Transfer Program,2020-03-05,Online Portal,Suspended,Male,Suspended,1940-10-16,False,2020-03-05,False,8000.0,False,False,True,False,address_missing
BEN-000042,Susan Ramirez,Jack Roberts,Female,2002-09-22,58209-4481190-4,0310-2954491,Divorced,7,25000.0,02304 Lisa Causeway,Gwadar,Balochistan,PK2566561150270459,Widow & Orphan Support Program,2021-01-27,NGO Referral,Suspended,Female,Suspended,2002-09-22,False,2021-01-27,False,25000.0,False,False,False,False,
BEN-000043,Robert Russell,Bryan Hatfield,MALE,31/07/1975,96822-3032434-5,0300-6717353,Widowed,5,20000.0,310 Taylor Trace,Sibi,Balochistan,PK6277012510761336,Flood Relief Assistance,2021-03-11,Mobile Registration Van,active,Male,Active,1975-07-31,False,2021-03-11,False,20000.0,False,False,False,False,
BEN-000044,Luis Sullivan,William Mills,M,1941-04-28,57122-2302702-7,0303-4582438,Single,3,25000.0,0560 Gross Parkways Apt. 872,Abbottabad,Khyber Pakhtunkhwa,PK9505618095623422,Flood Relief Assistance,2020-09-07,In-Person Center,Active,Male,Active,1941-04-28,False,2020-09-07,False,25000.0,False,False,False,False,
BEN-000045,David Brown,Wesley Howell,MALE,1952-07-16,87035-0122486-4,0320-3416041,Widowed,8,,03761 John Parkways,SWAT,Khyber Pakhtunkhwa,PK2746782024574943,Widow & Orphan Support Program,2024-06-17,Online Portal,Active,Male,Active,1952-07-16,False,2024-06-17,False,,True,False,False,False,income_flag
BEN-000046,Jeremy Merritt,Jason Walls,Male,1975-03-07,46094-5609055-9,,Married,9,5000.0,48360 Mary Field,Sibi,Balochistan,PK0734823539343065,Cash Transfer Program,2019-08-23,Mobile Registration Van,Inactive,Male,Inactive,1975-03-07,False,2019-08-23,False,5000.0,False,True,False,False,phone_missing
BEN-000047,Erica Wilson,Brandon Murray,F,2000-03-06,34759-1037184-6,0300-4776865,Single,1,12000.0,2179 Mosley Garden,Abbottabad,Khyber Pakhtunkhwa,PK0740923953345528,Disability Support Program,2019-12-20,Mobile Registration Van,Active,Female,Active,2000-03-06,False,2019-12-20,False,12000.0,False,False,False,False,
BEN-000048,Robert Jones,Gabriel Lang,Male,1973-10-06,58522-4822207-5,0301-3489539,Widowed,4,8000.0,416 Gates Locks Apt. 404,  Sukkur,Sindh,PK7710349266165193,Widow & Orphan Support Program,2019-06-24,Online Portal,Inactive,Male,Inactive,1973-10-06,False,2019-06-24,False,8000.0,False,False,False,False,
BEN-000049,BROOKE PRICE,Shawn Morris III,Female,1987-02-28,71089-3002278-8,0301-3154961,Married,7,0.0,8213 Graham Well,Sukkur,Sindh,PK1699835168935098,Cash Transfer Program,2024-09-19,Online Portal,ACTIVE,Female,Active,1987-02-28,False,2024-09-19,False,0.0,False,False,False,False,
BEN-000050,Derek Kramer,Erik James,Male,29/05/1978,01461-2362408-4,0302-3185104,Widowed,4,25000.0,64691 Smith Hill,Karachi,Sindh,PK6016705207522191,Disability Support Program,2022-06-01,Online Portal,Active,Male,Active,1978-05-29,False,2022-06-01,False,25000.0,False,False,False,False,
BEN-000051,Jamie Baird,Kenneth Petty,Female,23/02/1997,43470-2760205-3,0300-1373519,Single,9,5000.0,05253 Scott Plains,multan,Punjab,PK4815733120321368,Flood Relief Assistance,2019-09-10,NGO Referral,Active,Female,Active,1997-02-23,False,2019-09-10,False,5000.0,False,False,False,False,
BEN-000052,Ricardo Callahan,James Ayers,Male,1978-01-24,81898-1516330-3,0301-1209391,Single,9,5000.0,36495 Ashley Island Apt. 394,Larkana,Sindh,PK7271900518751314,Cash Transfer Program,2021-10-28,NGO Referral,Inactive,Male,Inactive,1978-01-24,False,2021-10-28,False,5000.0,False,False,False,False,
BEN-000053,Andrew Gonzalez,Norman Harrell,male,1971-07-09,76783-4647572-7,0303-6102380,Divorced,0,5000.0,56974 Rachel Flats Apt. 251,Karachi,Sindh,PK4173011372562511,Elderly Pension Program,2021-05-30,In-Person Center,Active,Male,Active,1971-07-09,False,2021-05-30,False,5000.0,False,False,False,False,
BEN-000054,Linda Jennings,Jared Rivas,Female,1998-05-25,35059-9853558-9,0300-2881419,Single,4,12000.0,04076 Wright Park Suite 777,QUETTA,Balochistan,PK5104163695565166,Elderly Pension Program,2025-09-18,Online Portal,Active,Female,Active,1998-05-25,False,2025-09-18,False,12000.0,False,False,False,False,
BEN-000055,Blake Welch,Richard Copeland,Male,1978-07-05,16985-7868289-0,0320-5572132,Single,7,20000.0,442 Mitchell Alley Apt. 676,Gwadar,Balochistan,PK3757522743878740,Widow & Orphan Support Program,2025-02-15,Online Portal,Inactive,Male,Inactive,1978-07-05,False,2025-02-15,False,20000.0,False,False,False,False,
BEN-000056,Damon Rangel  ,Lee Henderson,MALE,1989-10-21,06276-0007725-7,0310-2486614,Married,9,0.0,87115 Mason Walks Apt. 177,Lahore,Punjab,PK6303633417420349,Widow & Orphan Support Program,2020-04-13,Online Portal,Suspended,Male,Suspended,1989-10-21,False,2020-04-13,False,0.0,False,False,False,False,
BEN-000057,Madison Simon,Andrew Martinez,F,1997-10-13,80439-3665481-4,0303-6821600,Divorced,4,15000.0,90648 James Ports Suite 938,Peshawar,Khyber Pakhtunkhwa,PK2590285613290446,Disability Support Program,2023-03-23,In-Person Center,Active,Female,Active,1997-10-13,False,2023-03-23,False,15000.0,False,False,False,False,
BEN-000058,Robert Oliver,Ryan Lopez,Male,1959-10-23,15500-1282955-2,0301-1010583,Single,6,25000.0,03830 Williams Pike,Abbottabad,Khyber Pakhtunkhwa,PK0631556653872821,Cash Transfer Program,2025-04-10,In-Person Center,inactive,Male,Inactive,1959-10-23,False,2025-04-10,False,25000.0,False,False,False,False,
BEN-000059,Juan  Montgomery,Bruce Smith,Male,1969-06-20,57082-1837140-4,0303-5582661,Married,8,8000.0,20157 Anthony Bypass,Abbottabad,Khyber Pakhtunkhwa,PK5010355298395294,Elderly Pension Program,2021-06-03,Mobile Registration Van,Suspended,Male,Suspended,1969-06-20,False,2021-06-03,False,8000.0,False,False,False,False,
BEN-000060,Nathan Fisher,James Pineda,Male,1995-04-14,72519-2277935-8,0302-1215128,Married,8,8000.0,7327 Fleming Roads Apt. 597,Mardan  ,Khyber Pakhtunkhwa,PK5124249732324213,Widow & Orphan Support Program,2023-08-16,Mobile Registration Van,Inactive,Male,Inactive,1995-04-14,False,2023-08-16,False,8000.0,False,False,False,False,
BEN-000061,Jeffrey Stewart,James Haney,Male,1991-08-13,64719-1755982-1,,Married,4,20000.0,7136 Katie Mountains,Multan,Punjab,PK6692353585188749,Elderly Pension Program,2023-04-08,Online Portal,Inactive,Male,Inactive,1991-08-13,False,2023-04-08,False,20000.0,False,True,False,False,phone_missing
BEN-000062,Russell Parker,Aaron Li,Male,28/02/1941,34203-4985028-4,0300-1534657,Single,9,12000.0,4159 Claire Springs,Mardan,Khyber Pakhtunkhwa,PK7938700849729047,Elderly Pension Program,2020-12-20,In-Person Center,Suspended,Male,Suspended,1941-02-28,False,2020-12-20,False,12000.0,False,False,False,True,is_duplicate_row
BEN-000063,Nathaniel Payne,Reginald Cooke,Male,1996-12-22,75812-4176690-2,0303-9242504,Married,5,8000.0,48777 Parker Oval,Karachi,Sindh,PK2207856734688209,Cash Transfer Program,2023-12-16,NGO Referral,Inactive,Male,Inactive,1996-12-22,False,2023-12-16,False,8000.0,False,False,False,False,
BEN-000064,Erica Norris,Francisco Hardin,Female,1953-07-10,23187-4730209-6,0345-6631979,Widowed,6,15000.0,,Multan,Punjab,PK3475587333838836,Elderly Pension Program,2022-08-17,Online Portal,Inactive,Female,Inactive,1953-07-10,False,2022-08-17,False,15000.0,False,False,True,False,address_missing
BEN-000065,KATHLEEN PRESTON,Thomas Brown,FEMALE,1948-08-14,85979-1414001-1,0300-6665828,Married,1,15000.0,690 Brian Row,Sukkur,Sindh,PK3888997665911992,Elderly Pension Program,2024-11-17,Mobile Registration Van,Inactive,Female,Inactive,1948-08-14,False,2024-11-17,False,15000.0,False,False,False,False,
BEN-000066,Lori Brown,Clarence Rivera,Female,1982-05-20,52841-5729559-3,0303-0883034,Single,3,5000.0,351 Lee Ferry,Abbottabad,Khyber Pakhtunkhwa,PK7632253356979441,Disability Support Program,2021-05-27,Mobile Registration Van,Inactive,Female,Inactive,1982-05-20,False,2021-05-27,False,5000.0,False,False,False,False,
BEN-000067,Nathan Carlson  ,Alexander York,Male,09/09/1998,79647-6938547-0,0320-0925719,Widowed,6,20000.0,769 Christina Stravenue Suite 723,quetta,Balochistan,PK7139303400868394,Disability Support Program,2021-07-13,NGO Referral,Suspended,Male,Suspended,1998-09-09,False,2021-07-13,False,20000.0,False,False,False,False,
BEN-000068,Lori Gonzalez,John Murphy,Female,2002-12-06,48683-1084589-4,0302-7535590,Married,8,,411 Castillo Stream Apt. 780,Abbottabad,Khyber Pakhtunkhwa,PK4900179494650529,Elderly Pension Program,2020-05-14,Online Portal,Active,Female,Active,2002-12-06,False,2020-05-14,False,,True,False,False,False,income_flag
BEN-000069,Christina Young,Benjamin Bentley,Female,1992-05-21,39894-3852431-7,0345-5105146,Married,2,8000.0,070 Spencer Orchard,Mardan,Khyber Pakhtunkhwa,PK5769489720850428,Disability Support Program,2020-08-13,NGO Referral,ACTIVE,Female,Active,1992-05-21,False,2020-08-13,False,8000.0,False,False,False,False,
BEN-000070,Daniel Gill,Jerry Wright MD,Male,1992-07-21,05549-3090984-7,0345-7094902,Widowed,9,8000.0,9293 Pierce Dale Apt. 179,quetta,Balochistan,PK7922291903293443,Widow & Orphan Support Program,2021-05-19,Online Portal,Suspended,Male,Suspended,1992-07-21,False,2021-05-19,False,8000.0,False,False,False,False,
BEN-000071,Nicole Perez,Paul Fitzgerald,Female,1951-11-11,09992-0468737-6,0310-9709215,Widowed,2,20000.0,944 Moody Forest,Abbottabad,Khyber Pakhtunkhwa,PK4029149878744853,Flood Relief Assistance,2025-12-11,In-Person Center,Inactive,Female,Inactive,1951-11-11,False,2025-12-11,False,20000.0,False,False,False,False,
BEN-000072,  Courtney Wallace,Robert Jones,Female,1966-01-16,57488-7162233-5,0303-8285058,Married,8,0.0,122 Jones Track Suite 306,Karachi,Sindh,PK5657611032981394,Elderly Pension Program,2025-10-11,NGO Referral,Active,Female,Active,1966-01-16,False,2025-10-11,False,0.0,False,False,False,False,
BEN-000073,Sara Velez,John Reyes,Female,1999-04-09,25414-1779563-1,0302-6092918,Single,5,15000.0,5756 Cynthia Brook,Mardan,Khyber Pakhtunkhwa,PK8713391945258588,Disability Support Program,2022-06-24,NGO Referral,Suspended,Female,Suspended,1999-04-09,False,2022-06-24,False,15000.0,False,False,False,False,
BEN-000074,Anthony  Stone,Rodney Sherman,Male,2001-08-07,59814-5742816-0,0320-3596246,Widowed,2,15000.0,868 Devon Street,Peshawar,Khyber Pakhtunkhwa,PK1206212321150534,Disability Support Program,2024-04-10,NGO Referral,active,Male,Active,2001-08-07,False,2024-04-10,False,15000.0,False,False,False,False,
BEN-000075,  Joanne Brock DDS,Joseph Carr,Female,1969-05-07,58605-5736928-5,0333-1308159,Widowed,6,15000.0,0192 Reid Orchard,Gwadar,Balochistan,PK1499614898170721,Flood Relief Assistance,2022-04-09,Online Portal,Inactive,Female,Inactive,1969-05-07,False,2022-04-09,False,15000.0,False,False,False,False,
BEN-000076,  Janet Kim,Manuel Goodwin,Female,1964-02-27,90293-2065434-0,0302-3881440,Single,9,25000.0,350 Hardy Motorway Apt. 461,Sukkur,Sindh,PK6875305361501226,Cash Transfer Program,2021-07-31,NGO Referral,Active,Female,Active,1964-02-27,False,2021-07-31,False,25000.0,False,False,False,False,
BEN-000077,Geoffrey Bennett,William Oliver,M,1970-08-30,06907-6715587-3,0320-9918499,Single,7,8000.0,027 Johnson Orchard Apt. 435,Lahore,Punjab,PK7537010709451066,Flood Relief Assistance,2024-02-29,NGO Referral,Active,Male,Active,1970-08-30,False,2024-02-29,False,8000.0,False,False,False,False,
BEN-000078,Matthew Mann,Eric Lewis,Male,1955-10-28,82148-2897224-9,0303-7519319,Married,9,5000.0,99840 Kristin Inlet,Sukkur,Sindh,PK9344384768434226,Disability Support Program,2023-10-13,In-Person Center,Active,Male,Active,1955-10-28,False,2023-10-13,False,5000.0,False,False,False,False,
BEN-000079,JONATHAN KING,Gregory Jones,Male,22/07/1969,26164-7124454-2,0301-8747450,Widowed,99,15000.0,3244 Mercado Shores Apt. 483,Gujranwala,Punjab,PK7560150191053018,Widow & Orphan Support Program,2025-04-06,NGO Referral,Active,Male,Active,1969-07-22,False,2025-04-06,False,15000.0,False,False,False,False,
BEN-000080,Kathleen Cameron,Paul Spencer,Female,1990-09-01,94922-2651879-4,0333-3081733,Widowed,7,5000.0,03829 Shannon Knolls Suite 428,Quetta,Balochistan,PK3648704912489852,Widow & Orphan Support Program,2023-10-07,NGO Referral,Suspended,Female,Suspended,1990-09-01,False,2023-10-07,False,5000.0,False,False,False,False,
BEN-000081,Alicia Williams,Mark Pittman,FEMALE,1981-03-14,08247-0304229-9,0300-8256315,Single,4,15000.0,752 Jesse Skyway Suite 022,Mardan,Khyber Pakhtunkhwa,PK1504263146292535,Elderly Pension Program,2020-10-06,Mobile Registration Van,Inactive,Female,Inactive,1981-03-14,False,2020-10-06,False,15000.0,False,False,False,False,
BEN-000082,Kathryn Cox,Michael Dennis,Female,1996-10-24,12526-0409240-8,0302-9390392,Married,1,5000.0,92820 Travis Fall Suite 266,SWAT,Khyber Pakhtunkhwa,PK0104385305910550,Cash Transfer Program,2020-02-19,Mobile Registration Van,Active,Female,Active,1996-10-24,False,2020-02-19,False,5000.0,False,False,False,False,
